,id,lang,pred,gold,F1,EM,rel,origin
17319,3107,es,Surrey,Londres,0.0,0,birth_city,en
17320,3107,fr,Londres,Londres,1.0,1,birth_city,en
17321,3107,ar,آمستردام,لندن,0.0,0,birth_city,en
17322,3107,he,"הדילבדי,",לונדון,0.0,0,birth_city,en
17323,3107,ru,Лос-Ан,Лондон,0.0,0,birth_city,en
17324,3008,en,Mexico,Mexico City,0.6666666666666666,0,birth_city,es
17325,3008,it,Acapulco,Città del Messico,0.0,0,birth_city,es
17326,3008,es,Ciudad de México,Ciudad de México,1.0,1,birth_city,es
17327,3008,fr,México,Mexico,0.0,0,birth_city,es
17328,3008,ar,مونتيفور,مدينة مكسيكو,0.0,0,birth_city,es
17329,3008,he,"אלܡ))){
{
   ",מקסיקו סיטי,0.0,0,birth_city,es
17330,3008,ru,Лас-Вег,Мехико,0.0,0,birth_city,es
17331,9395,en,1963,2021,0.0,0,death_year,en
17332,9395,it,1989,2021,0.0,0,death_year,en
17333,9395,es,1957,2021,0.0,0,death_year,en
17334,9395,fr,1992,2021,0.0,0,death_year,en
17335,9395,ar,1979,2021,0.0,0,death_year,en
17336,9395,he,גבירהורו,2021,0.0,0,death_year,en
17337,9395,ru,1962,2021,0.0,0,death_year,en
17338,3366,en,Las Palmas,Mexico City,0.0,0,birth_city,es
17339,3366,it,Las Palmas de Gran,Città del Messico,0.0,0,birth_city,es
17340,3366,es,Bilbao,Ciudad de México,0.0,0,birth_city,es
17341,3366,fr,Vitoria,Mexico,0.0,0,birth_city,es
17342,3366,ar,جييتنز,مدينة مكسيكو,0.0,0,birth_city,es
17343,3366,he,אל大陸祐ר,מקסיקו סיטי,0.0,0,birth_city,es
17344,3366,ru,Питсбург,Мехико,0.0,0,birth_city,es
17345,12635,en,association football,mountaineering,0.0,0,sport_type,en
17346,12635,it,nuoto,alpinismo,0.0,0,sport_type,en
17347,12635,es,fútbol,montañismo,0.0,0,sport_type,en
17348,12635,fr,football américain,alpinisme,0.0,0,sport_type,en
17349,12635,ar,كرة القدم,تسلق جبال,0.0,0,sport_type,en
17350,12635,he,ספורטôiות,טיפוס הרים,0.0,0,sport_type,en
17351,12635,ru,дзюдо,альпинизм,0.0,0,sport_type,en
17352,6206,en,1984,1979,0.0,0,birth_year,en
17353,6206,it,1984,1979,0.0,0,birth_year,en
17354,6206,es,1983,1979,0.0,0,birth_year,en
17355,6206,fr,1984,1979,0.0,0,birth_year,en
17356,6206,ar,1844,1979,0.0,0,birth_year,en
17357,6206,he,1932,1979,0.0,0,birth_year,en
17358,6206,ru,1955,1979,0.0,0,birth_year,en
17359,12446,en,association football,association football,1.0,1,sport_type,es
17360,12446,it,calcio,calcio,1.0,1,sport_type,es
17361,12446,es,baloncesto,fútbol,0.0,0,sport_type,es
17362,12446,fr,basket-ball,football,0.0,0,sport_type,es
17363,12446,ar,كرة القدم,كرة القدم,1.0,1,sport_type,es
17364,12446,he,כדורגל,כדורגל,1.0,1,sport_type,es
17365,12446,ru,футбол,футбол,1.0,1,sport_type,es
17366,8951,en,1995,1995,1.0,1,death_year,en
17367,8951,it,1995,1995,1.0,1,death_year,en
17368,8951,es,1995,1995,1.0,1,death_year,en
17369,8951,fr,1995,1995,1.0,1,death_year,en
17370,8951,ar,1998,1995,0.0,0,death_year,en
17371,8951,he,1985,1995,0.0,0,death_year,en
17372,8951,ru,1988,1995,0.0,0,death_year,en
17373,2164,en,London,London,1.0,1,birth_city,en
17374,2164,it,Londen,Londra,0.0,0,birth_city,en
17375,2164,es,Londres,Londres,1.0,1,birth_city,en
17376,2164,fr,Londres,Londres,1.0,1,birth_city,en
17377,2164,ar,تاونسيك,لندن,0.0,0,birth_city,en
17378,2164,he,בוסטון,לונדון,0.0,0,birth_city,en
17379,2164,ru,Лос-Ан,Лондон,0.0,0,birth_city,en
17380,4976,en,Dallas,Toronto,0.0,0,birth_city,fr
17381,4976,it,Toronto,Toronto,1.0,1,birth_city,fr
17382,4976,es,"Plano, Texas",Toronto,0.0,0,birth_city,fr
17383,4976,fr,Dallas,Toronto,0.0,0,birth_city,fr
17384,4976,ar,تورونتو,تورونتو,1.0,1,birth_city,fr
17385,4976,he,פאל_LITERAL Advisors LLP,טורונטו,0.0,0,birth_city,fr
17386,4976,ru,Нью-Йор,Торонто,0.0,0,birth_city,fr
17387,11747,en,Henri Guillaume-B诩,Georges Chedanne,0.0,0,architect_by,
17388,11747,it,Michelberger,Georges Chedanne,0.0,0,architect_by,
17389,11747,fr,Henri Guillaumet,Georges Chedanne,0.0,0,architect_by,
17390,11747,es,Henri Désarthe,Georges Chedanne,0.0,0,architect_by,
17391,9505,en,1998,1998,1.0,1,death_year,es
17392,9505,it,1998,1998,1.0,1,death_year,es
17393,9505,es,1998,1998,1.0,1,death_year,es
17394,9505,fr,1998,1998,1.0,1,death_year,es
17395,9505,ar,1989,1998,0.0,0,death_year,es
17396,9505,he,"生 passions أ怀里()"",",1998,0.0,0,death_year,es
17397,9505,ru,1974,1998,0.0,0,death_year,es
17398,6270,en,1770,1770,1.0,1,birth_year,es
17399,6270,it,1820,1770,0.0,0,birth_year,es
17400,6270,es,1888,1770,0.0,0,birth_year,es
17401,6270,fr,1820,1770,0.0,0,birth_year,es
17402,6270,ar,1846,1770,0.0,0,birth_year,es
17403,6270,he,1888,1770,0.0,0,birth_year,es
17404,6270,ru,1885,1770,0.0,0,birth_year,es
17405,594,en,Portland,Los Angeles,0.0,0,birth_city,en
17406,594,it,New York,Los Angeles,0.0,0,birth_city,en
17407,594,es,Pittsburgh,Los Ángeles,0.0,0,birth_city,en
17408,594,fr,Bellefonte,Los Angeles,0.0,0,birth_city,en
17409,594,ar,بورتو غو,لوس أنجلوس,0.0,0,birth_city,en
17410,594,he,"פבר掛ク,",לוס אנג'לס,0.0,0,birth_city,en
17411,594,ru,Берлин,Лос-Анджелес,0.0,0,birth_city,en
17412,2776,en,Eastbourne,London,0.0,0,birth_city,en
17413,2776,it,Worcester,Londra,0.0,0,birth_city,en
17414,2776,es,Bournemouth,Londres,0.0,0,birth_city,en
17415,2776,fr,Wiltshire,Londres,0.0,0,birth_city,en
17416,2776,ar,نيويور,لندن,0.0,0,birth_city,en
17417,2776,he,שיקגו,לונדון,0.0,0,birth_city,en
17418,2776,ru,Бирмингем,Лондон,0.0,0,birth_city,en
17419,2323,en,Dublin,London,0.0,0,birth_city,en
17420,2323,it,Bath,Londra,0.0,0,birth_city,en
17421,2323,es,Londres,Londres,1.0,1,birth_city,en
17422,2323,fr,Londres,Londres,1.0,1,birth_city,en
17423,2323,ar,سان خرست,لندن,0.0,0,birth_city,en
17424,2323,he,ניו יורק,לונדון,0.0,0,birth_city,en
17425,2323,ru,Бекерфорд,Лондон,0.0,0,birth_city,en
17426,5493,en,1928,1934,0.0,0,birth_year,en
17427,5493,it,1938,1934,0.0,0,birth_year,en
17428,5493,es,1928,1934,0.0,0,birth_year,en
17429,5493,fr,1928,1934,0.0,0,birth_year,en
17430,5493,ar,1957,1934,0.0,0,birth_year,en
17431,5493,he,1849,1934,0.0,0,birth_year,en
17432,5493,ru,1958,1934,0.0,0,birth_year,en
17433,10469,en,1958,1994,0.0,0,death_year,ar
17434,10469,it,1993,1994,0.0,0,death_year,ar
17435,10469,es,1968,1994,0.0,0,death_year,ar
17436,10469,fr,1938,1994,0.0,0,death_year,ar
17437,10469,ar,1997,1994,0.0,0,death_year,ar
17438,10469,he,ב1978,1994,0.0,0,death_year,ar
17439,10469,ru,2003,1994,0.0,0,death_year,ar
17440,3374,en,"Mayagüez,",London,0.0,0,birth_city,en
17441,3374,it,"Hyannis, ma è",Londra,0.0,0,birth_city,en
17442,3374,es,Rosslare,Londres,0.0,0,birth_city,en
17443,3374,fr,Washington,Londres,0.0,0,birth_city,en
17444,3374,ar,سان خوان پ,لندن,0.0,0,birth_city,en
17445,3374,he,"פרastle, וו",לונדון,0.0,0,birth_city,en
17446,3374,ru,Луизиана,Лондон,0.0,0,birth_city,en
17447,5532,en,1947,1957,0.0,0,birth_year,en
17448,5532,it,1948,1957,0.0,0,birth_year,en
17449,5532,es,1947,1957,0.0,0,birth_year,en
17450,5532,fr,1928,1957,0.0,0,birth_year,en
17451,5532,ar,1917,1957,0.0,0,birth_year,en
17452,5532,he,1898,1957,0.0,0,birth_year,en
17453,5532,ru,1955,1957,0.0,0,birth_year,en
17454,12616,en,baseball,association football,0.0,0,sport_type,es
17455,12616,it,tennis,calcio,0.0,0,sport_type,es
17456,12616,es,fútbol,fútbol,1.0,1,sport_type,es
17457,12616,fr,football,football,1.0,1,sport_type,es
17458,12616,ar,كرة القدم,كرة القدم,1.0,1,sport_type,es
17459,12616,he,כדורסל,כדורגל,0.0,0,sport_type,es
17460,12616,ru,футбол,футбол,1.0,1,sport_type,es
17461,3787,en,New York,Glasgow,0.0,0,birth_city,en
17462,3787,it,Middlesbrough,Glasgow,0.0,0,birth_city,en
17463,3787,es,Gateshead,Glasgow,0.0,0,birth_city,en
17464,3787,fr,Tyneside,Glasgow,0.0,0,birth_city,en
17465,3787,ar,نيويورك,غلاسكو,0.0,0,birth_city,en
17466,3787,he,"ברkeley, ארצ",גלאזגו,0.0,0,birth_city,en
17467,3787,ru,Нью-Йор,Глазго,0.0,0,birth_city,en
17468,8375,en,1946,1948,0.0,0,birth_year,en
17469,8375,it,1946,1948,0.0,0,birth_year,en
17470,8375,es,1946,1948,0.0,0,birth_year,en
17471,8375,fr,1946,1948,0.0,0,birth_year,en
17472,8375,ar,1846,1948,0.0,0,birth_year,en
17473,8375,he,1882,1948,0.0,0,birth_year,en
17474,8375,ru,1980,1948,0.0,0,birth_year,en
17475,7336,en,1882,1999,0.0,0,birth_year,es
17476,7336,it,1836,1999,0.0,0,birth_year,es
17477,7336,es,1953,1999,0.0,0,birth_year,es
17478,7336,fr,1975,1999,0.0,0,birth_year,es
17479,7336,ar,1836,1999,0.0,0,birth_year,es
17480,7336,he,1791,1999,0.0,0,birth_year,es
17481,7336,ru,1896,1999,0.0,0,birth_year,es
17482,2348,en,Kingston upon Thames,London,0.0,0,birth_city,en
17483,2348,it,Boston,Londra,0.0,0,birth_city,en
17484,2348,es,Dunbartonshire,Londres,0.0,0,birth_city,en
17485,2348,fr,Boston,Londres,0.0,0,birth_city,en
17486,2348,ar,سان باولو,لندن,0.0,0,birth_city,en
17487,2348,he,פרושית,לונדון,0.0,0,birth_city,en
17488,2348,ru,Лондон,Лондон,1.0,1,birth_city,en
17489,9194,en,1979,2006,0.0,0,death_year,en
17490,9194,it,1966,2006,0.0,0,death_year,en
17491,9194,es,1949,2006,0.0,0,death_year,en
17492,9194,fr,2006,2006,1.0,1,death_year,en
17493,9194,ar,1997,2006,0.0,0,death_year,en
17494,9194,he,אי Vegetable Seeds,2006,0.0,0,death_year,en
17495,9194,ru,1981,2006,0.0,0,death_year,en
17496,12353,en,football,association football,0.6666666666666666,0,sport_type,es
17497,12353,it,calcio,calcio,1.0,1,sport_type,es
17498,12353,es,fútbol,fútbol,1.0,1,sport_type,es
17499,12353,fr,football,football,1.0,1,sport_type,es
17500,12353,ar,كرة السوoplay,كرة القدم,0.5,0,sport_type,es
17501,12353,he,כדורסל,כדורגל,0.0,0,sport_type,es
17502,12353,ru,футболом,футбол,0.0,0,sport_type,es
17503,5707,en,1974,1974,1.0,1,birth_year,en
17504,5707,it,1974,1974,1.0,1,birth_year,en
17505,5707,es,1974,1974,1.0,1,birth_year,en
17506,5707,fr,1974,1974,1.0,1,birth_year,en
17507,5707,ar,1869,1974,0.0,0,birth_year,en
17508,5707,he,1969,1974,0.0,0,birth_year,en
17509,5707,ru,1973,1974,0.0,0,birth_year,en
21544,2650,en,London,London,1.0,1,birth_city,en
21545,2650,it,Nottingham,Londra,0.0,0,birth_city,en
21546,2650,es,"Limerick, Ir",Londres,0.0,0,birth_city,en
21547,2650,fr,Nuneaton,Londres,0.0,0,birth_city,en
21548,2650,ar,جالوت,لندن,0.0,0,birth_city,en
21549,2650,he,עחל QColor一致好评声,לונדון,0.0,0,birth_city,en
21550,2650,ru,Нью-Йор,Лондон,0.0,0,birth_city,en
21551,12725,en,association football,association football,1.0,1,sport_type,es
21552,12725,it,calcio,calcio,1.0,1,sport_type,es
21553,12725,es,fútbol,fútbol,1.0,1,sport_type,es
21554,12725,fr,football,football,1.0,1,sport_type,es
21555,12725,ar,كرة السلة,كرة القدم,0.5,0,sport_type,es
21556,12725,he,כדורסל,כדורגל,0.0,0,sport_type,es
21557,12725,ru,хоккеем,футбол,0.0,0,sport_type,es
21558,5608,en,1928,1929,0.0,0,birth_year,en
21559,5608,it,1929,1929,1.0,1,birth_year,en
21560,5608,es,1917,1929,0.0,0,birth_year,en
21561,5608,fr,1916,1929,0.0,0,birth_year,en
21562,5608,ar,1850,1929,0.0,0,birth_year,en
21563,5608,he,1919,1929,0.0,0,birth_year,en
21564,5608,ru,1978,1929,0.0,0,birth_year,en
21565,6866,en,1954,1911,0.0,0,birth_year,en
21566,6866,it,1848,1911,0.0,0,birth_year,en
21567,6866,es,1929,1911,0.0,0,birth_year,en
21568,6866,fr,1924,1911,0.0,0,birth_year,en
21569,6866,ar,1856,1911,0.0,0,birth_year,en
21570,6866,he,1851,1911,0.0,0,birth_year,en
21571,6866,ru,1946,1911,0.0,0,birth_year,en
21572,6872,en,1955,1955,1.0,1,birth_year,en
21573,6872,it,1938,1955,0.0,0,birth_year,en
21574,6872,es,1937,1955,0.0,0,birth_year,en
21575,6872,fr,1936,1955,0.0,0,birth_year,en
21576,6872,ar,1848,1955,0.0,0,birth_year,en
21577,6872,he,1913,1955,0.0,0,birth_year,en
21578,6872,ru,1949,1955,0.0,0,birth_year,en
21579,7035,en,1936,1948,0.0,0,birth_year,he
21580,7035,it,1903,1948,0.0,0,birth_year,he
21581,7035,es,1926,1948,0.0,0,birth_year,he
21582,7035,fr,1865,1948,0.0,0,birth_year,he
21583,7035,ar,1867,1948,0.0,0,birth_year,he
21584,7035,he,1857,1948,0.0,0,birth_year,he
21585,7035,ru,1950,1948,0.0,0,birth_year,he
21586,8890,en,1916,1930,0.0,0,birth_year,en
21587,8890,it,1899,1930,0.0,0,birth_year,en
21588,8890,es,1850,1930,0.0,0,birth_year,en
21589,8890,fr,1858,1930,0.0,0,birth_year,en
21590,8890,ar,1862,1930,0.0,0,birth_year,en
21591,8890,he,1904,1930,0.0,0,birth_year,en
21592,8890,ru,1846,1930,0.0,0,birth_year,en
21593,11384,en,Frank Lloyd Wright,Frank Lloyd Wright,1.0,1,architect_by,
21594,11384,it,Frank Lloyd Wright,Frank Lloyd Wright,1.0,1,architect_by,
21595,11384,es,Frank Lloyd Wright,Frank Lloyd Wright,1.0,1,architect_by,
21596,11384,fr,Frank Lloyd Wright,Frank Lloyd Wright,1.0,1,architect_by,
21597,11384,ar,أوبيل مات,فرانك لويد رايت,0.0,0,architect_by,
21598,11384,he,אלאי נatomy,פרנק לויד רייט,0.0,0,architect_by,
21599,11384,ru,Куртом Шух,"Райт, Фрэнк Ллойд",0.0,0,architect_by,
21600,7066,en,1954,1977,0.0,0,birth_year,he
21601,7066,it,1933,1977,0.0,0,birth_year,he
21602,7066,es,1855,1977,0.0,0,birth_year,he
21603,7066,fr,1893,1977,0.0,0,birth_year,he
21604,7066,ar,1874,1977,0.0,0,birth_year,he
21605,7066,he,1924,1977,0.0,0,birth_year,he
21606,7066,ru,1943,1977,0.0,0,birth_year,he
21607,10540,en,1943,1993,0.0,0,death_year,fr
21608,10540,it,1940,1993,0.0,0,death_year,fr
21609,10540,es,1924,1993,0.0,0,death_year,fr
21610,10540,fr,1922,1993,0.0,0,death_year,fr
21611,10540,ar,1933,1993,0.0,0,death_year,fr
21612,10540,he,1913,1993,0.0,0,death_year,fr
21613,10540,ru,1932,1993,0.0,0,death_year,fr
21614,2639,en,Accra,London,0.0,0,birth_city,en
21615,2639,it,Città del Cap,Londra,0.0,0,birth_city,en
21616,2639,es,Dartford,Londres,0.0,0,birth_city,en
21617,2639,fr,Accra,Londres,0.0,0,birth_city,en
21618,2639,ar,مان已经达到全球十万,لندن,0.0,0,birth_city,en
21619,2639,he,ג';amp;ר,לונדון,0.0,0,birth_city,en
21620,2639,ru,Атланта,Лондон,0.0,0,birth_city,en
21621,3213,en,England,London,0.0,0,birth_city,en
21622,3213,it,Liverpool,Londra,0.0,0,birth_city,en
21623,3213,es,Birmingham,Londres,0.0,0,birth_city,en
21624,3213,fr,Stockport,Londres,0.0,0,birth_city,en
21625,3213,ar,لندن,لندن,1.0,1,birth_city,en
21626,3213,he,אונטגר,לונדון,0.0,0,birth_city,en
21627,3213,ru,"Брисбен,",Лондон,0.0,0,birth_city,en
21628,3500,en,Oxford,London,0.0,0,birth_city,en
21629,3500,it,Blackpool,Londra,0.0,0,birth_city,en
21630,3500,es,Liverpool,Londres,0.0,0,birth_city,en
21631,3500,fr,Manchester,Londres,0.0,0,birth_city,en
21632,3500,ar,نيويورك,لندن,0.0,0,birth_city,en
21633,3500,he,מונטpecia in,לונדון,0.0,0,birth_city,en
21634,3500,ru,Лондон,Лондон,1.0,1,birth_city,en
21635,2232,en,London,London,1.0,1,birth_city,en
21636,2232,it,Londra,Londra,1.0,1,birth_city,en
21637,2232,es,Newport,Londres,0.0,0,birth_city,en
21638,2232,fr,Londres,Londres,1.0,1,birth_city,en
21639,2232,ar,شيكاغو,لندن,0.0,0,birth_city,en
21640,2232,he,ווסSELL,לונדון,0.0,0,birth_city,en
21641,2232,ru,Бостон,Лондон,0.0,0,birth_city,en
21642,1674,en,Kuwait,Jerusalem,0.0,0,birth_city,he
21643,1674,it,Mecca,Gerusalemme,0.0,0,birth_city,he
21644,1674,es,Barcelona,Jerusalén,0.0,0,birth_city,he
21645,1674,fr,Uppsala,Jérusalem,0.0,0,birth_city,he
21646,1674,ar,"ترو再生能源

را",القدس,0.0,0,birth_city,he
21647,1674,he,ריאון,ירושלים,0.0,0,birth_city,he
21648,1674,ru,Нью-Йор,Иерусалим,0.0,0,birth_city,he
21649,8680,en,1971,1976,0.0,0,birth_year,en
21650,8680,it,1977,1976,0.0,0,birth_year,en
21651,8680,es,1973,1976,0.0,0,birth_year,en
21652,8680,fr,1847,1976,0.0,0,birth_year,en
21653,8680,ar,1844,1976,0.0,0,birth_year,en
21654,8680,he,1901,1976,0.0,0,birth_year,en
21655,8680,ru,1852,1976,0.0,0,birth_year,en
21656,5309,en,Washington,Manchester,0.0,0,birth_city,en
21657,5309,it,Liverpool,Manchester,0.0,0,birth_city,en
21658,5309,es,Dublín,Mánchester,0.0,0,birth_city,en
21659,5309,fr,Tulsa,Manchester,0.0,0,birth_city,en
21660,5309,ar,تكساس في ر,مانشستر,0.0,0,birth_city,en
21661,5309,he,ניו יורק,מנצ'סטר,0.0,0,birth_city,en
21662,5309,ru,Нью-Йор,Манчестер,0.0,0,birth_city,en
21663,4336,en,Toronto,Toronto,1.0,1,birth_city,en
21664,4336,it,Toronto,Toronto,1.0,1,birth_city,en
21665,4336,es,Windsor,Toronto,0.0,0,birth_city,en
21666,4336,fr,Bloomington,Toronto,0.0,0,birth_city,en
21667,4336,ar,ويك دوت,تورونتو,0.0,0,birth_city,en
21668,4336,he,ברונ之夜,טורונטו,0.0,0,birth_city,en
21669,4336,ru,Бруклин,Торонто,0.0,0,birth_city,en
21670,3753,en,Oxford,Glasgow,0.0,0,birth_city,en
21671,3753,it,Glasgow,Glasgow,1.0,1,birth_city,en
21672,3753,es,Edinburgh,Glasgow,0.0,0,birth_city,en
21673,3753,fr,Dublin,Glasgow,0.0,0,birth_city,en
21674,3753,ar,برودة,غلاسكو,0.0,0,birth_city,en
21675,3753,he,סוסין,גלאזגו,0.0,0,birth_city,en
21676,3753,ru,Нью-Йор,Глазго,0.0,0,birth_city,en
21677,8730,en,1965,1964,0.0,0,birth_year,en
21678,8730,it,1965,1964,0.0,0,birth_year,en
21679,8730,es,1964,1964,1.0,1,birth_year,en
21680,8730,fr,1964,1964,1.0,1,birth_year,en
21681,8730,ar,1851,1964,0.0,0,birth_year,en
21682,8730,he,1924,1964,0.0,0,birth_year,en
21683,8730,ru,1944,1964,0.0,0,birth_year,en
21684,7143,en,1949,1913,0.0,0,birth_year,en
21685,7143,it,1868,1913,0.0,0,birth_year,en
21686,7143,es,1859,1913,0.0,0,birth_year,en
21687,7143,fr,1838,1913,0.0,0,birth_year,en
21688,7143,ar,1847,1913,0.0,0,birth_year,en
21689,7143,he,1891,1913,0.0,0,birth_year,en
21690,7143,ru,1955,1913,0.0,0,birth_year,en
21691,11211,en,Europe,Europe,1.0,1,geo_continent,
21692,11211,it,Svizzera,Europa,0.0,0,geo_continent,
21693,11211,es,Antártida,Europa,0.0,0,geo_continent,
21694,11211,fr,continent,Europe,0.0,0,geo_continent,
21695,11211,ar,القارة القطبية الجنوب,أوروبا,0.0,0,geo_continent,
21696,11211,he,אנטארקטיקה,אירופה,0.0,0,geo_continent,
21697,11211,ru,Антарктида,Европа,0.0,0,geo_continent,
21698,1616,en,Cheltenham,Buenos Aires,0.0,0,birth_city,es
21699,1616,it,Belfast,Buenos Aires,0.0,0,birth_city,es
21700,1616,es,Nottingham,Buenos Aires,0.0,0,birth_city,es
21701,1616,fr,Leichhardt,Buenos Aires,0.0,0,birth_city,es
21702,1616,ar,بليجيو,بوينس آيرس,0.0,0,birth_city,es
21703,1616,he,אט嘚,בואנוס איירס,0.0,0,birth_city,es
21704,1616,ru,Манчестер,Буэнос-Айрес,0.0,0,birth_city,es
21705,6074,en,1945,1962,0.0,0,birth_year,en
21706,6074,it,1959,1962,0.0,0,birth_year,en
21707,6074,es,1945,1962,0.0,0,birth_year,en
21708,6074,fr,1959,1962,0.0,0,birth_year,en
21709,6074,ar,1945,1962,0.0,0,birth_year,en
21710,6074,he,1968,1962,0.0,0,birth_year,en
21711,6074,ru,1934,1962,0.0,0,birth_year,en
21712,9142,en,1999,2004,0.0,0,death_year,en
21713,9142,it,1940,2004,0.0,0,death_year,en
21714,9142,es,1983,2004,0.0,0,death_year,en
21715,9142,fr,1984,2004,0.0,0,death_year,en
21716,9142,ar,1942,2004,0.0,0,death_year,en
21717,9142,he,1998,2004,0.0,0,death_year,en
21718,9142,ru,1985,2004,0.0,0,death_year,en
21719,7680,en,1925,1948,0.0,0,birth_year,es
21720,7680,it,1933,1948,0.0,0,birth_year,es
21721,7680,es,1938,1948,0.0,0,birth_year,es
21722,7680,fr,1938,1948,0.0,0,birth_year,es
21723,7680,ar,1838,1948,0.0,0,birth_year,es
21724,7680,he,1926,1948,0.0,0,birth_year,es
21725,7680,ru,1960,1948,0.0,0,birth_year,es
21726,2696,en,London,London,1.0,1,birth_city,en
21727,2696,it,Johannesburg,Londra,0.0,0,birth_city,en
21728,2696,es,"Pombal, en",Londres,0.0,0,birth_city,en
21729,2696,fr,Perth,Londres,0.0,0,birth_city,en
21730,2696,ar,لندن,لندن,1.0,1,birth_city,en
21731,2696,he,סוס_FACTORY Bolshevik State,לונדון,0.0,0,birth_city,en
21732,2696,ru,Солсбери,Лондон,0.0,0,birth_city,en
21733,10687,en,2004,2002,0.0,0,death_year,ar
21734,10687,it,1939,2002,0.0,0,death_year,ar
21735,10687,es,1954,2002,0.0,0,death_year,ar
21736,10687,fr,1936,2002,0.0,0,death_year,ar
21737,10687,ar,1992,2002,0.0,0,death_year,ar
21738,10687,he,1931,2002,0.0,0,death_year,ar
21739,10687,ru,1987,2002,0.0,0,death_year,ar
21740,807,en,Fort Lauderdale,Los Angeles,0.0,0,birth_city,en
21741,807,it,Los Angeles,Los Angeles,1.0,1,birth_city,en
21742,807,es,Los Ángeles,Los Ángeles,1.0,1,birth_city,en
21743,807,fr,Inglewood,Los Angeles,0.0,0,birth_city,en
21744,807,ar,أوxford وصلب,لوس أنجلوس,0.0,0,birth_city,en
21745,807,he,פרModelIndex,לוס אנג'לס,0.0,0,birth_city,en
21746,807,ru,Нью-Йор,Лос-Анджелес,0.0,0,birth_city,en
21747,5324,en,Melbourne,Manchester,0.0,0,birth_city,en
21748,5324,it,Melbourne,Manchester,0.0,0,birth_city,en
21749,5324,es,Melbourne,Mánchester,0.0,0,birth_city,en
21750,5324,fr,New South Wales,Manchester,0.0,0,birth_city,en
21751,5324,ar,ستون، بالولا,مانشستر,0.0,0,birth_city,en
21752,5324,he,ניו יורק,מנצ'סטר,0.0,0,birth_city,en
21753,5324,ru,Милан,Манчестер,0.0,0,birth_city,en
21754,7875,en,1938,1934,0.0,0,birth_year,en
21755,7875,it,1935,1934,0.0,0,birth_year,en
21756,7875,es,1921,1934,0.0,0,birth_year,en
21757,7875,fr,1935,1934,0.0,0,birth_year,en
21758,7875,ar,1849,1934,0.0,0,birth_year,en
21759,7875,he,1897,1934,0.0,0,birth_year,en
21760,7875,ru,1879,1934,0.0,0,birth_year,en
21761,2977,en,Guadalajara,Mexico City,0.0,0,birth_city,es
21762,2977,it,Guaymas,Città del Messico,0.0,0,birth_city,es
21763,2977,es,"Guanajuato,",Ciudad de México,0.0,0,birth_city,es
21764,2977,fr,Monterrey,Mexico,0.0,0,birth_city,es
21765,2977,ar,آواو,مدينة مكسيكو,0.0,0,birth_city,es
21766,2977,he,רוסן - ס,מקסיקו סיטי,0.0,0,birth_city,es
21767,2977,ru,Палм-С,Мехико,0.0,0,birth_city,es
21768,10893,en,1788,1830,0.0,0,death_year,en
21769,10893,it,1919,1830,0.0,0,death_year,en
21770,10893,es,1916,1830,0.0,0,death_year,en
21771,10893,fr,1997,1830,0.0,0,death_year,en
21772,10893,ar,1922,1830,0.0,0,death_year,en
21773,10893,he,1988,1830,0.0,0,death_year,en
21774,10893,ru,1936,1830,0.0,0,death_year,en
21775,6764,en,1927,1921,0.0,0,birth_year,he
21776,6764,it,1924,1921,0.0,0,birth_year,he
21777,6764,es,1925,1921,0.0,0,birth_year,he
21778,6764,fr,1921,1921,1.0,1,birth_year,he
21779,6764,ar,1848,1921,0.0,0,birth_year,he
21780,6764,he,1936,1921,0.0,0,birth_year,he
21781,6764,ru,1930,1921,0.0,0,birth_year,he
21782,7442,en,1701,1702,0.0,0,birth_year,en
21783,7442,it,1702,1702,1.0,1,birth_year,en
21784,7442,es,1702,1702,1.0,1,birth_year,en
21785,7442,fr,1701,1702,0.0,0,birth_year,en
21786,7442,ar,1847,1702,0.0,0,birth_year,en
21787,7442,he,1956,1702,0.0,0,birth_year,en
21788,7442,ru,1967,1702,0.0,0,birth_year,en
21789,120,en,Chicago,San Francisco,0.0,0,birth_city,en
21790,120,it,New York,San Francisco,0.0,0,birth_city,en
21791,120,es,Brooklyn,San Francisco,0.0,0,birth_city,en
21792,120,fr,New York City,San Francisco,0.0,0,birth_city,en
21793,120,ar,نيويورك،,سان فرانسيسكو,0.0,0,birth_city,en
21794,120,he,שיקגו,סן פרנסיסקו,0.0,0,birth_city,en
21795,120,ru,Мемфис,Сан-Франциско,0.0,0,birth_city,en
21796,4780,en,Haifa,Tel Aviv,0.0,0,birth_city,he
21797,4780,it,Haifa,Tel Aviv,0.0,0,birth_city,he
21798,4780,es,"Haifa, Israel",Tel Aviv,0.0,0,birth_city,he
21799,4780,fr,Rishon Letzion,Tel Aviv,0.0,0,birth_city,he
21800,4780,ar,روفافا سي,تل أبيب,0.0,0,birth_city,he
21801,4780,he,ברונ möchten▽,תל אביב-יפו,0.0,0,birth_city,he
21802,4780,ru,"Бруклин, Н",Тель-Авив,0.0,0,birth_city,he
21803,483,en,Los Angeles,Los Angeles,1.0,1,birth_city,en
21804,483,it,Los Angeles,Los Angeles,1.0,1,birth_city,en
21805,483,es,Los Ángeles,Los Ángeles,1.0,1,birth_city,en
21806,483,fr,Los Angeles,Los Angeles,1.0,1,birth_city,en
