id,lang,pred,gold,F1,EM
4541,he, לוס אנ,טורונטו,0.0,0
4541,ru, Лос-Анд,Торонто,0.0,0
4542,en, New York,Toronto,0.0,0
4542,it, New York,Toronto,0.0,0
4542,es, Nueva York,Toronto,0.0,0
4542,fr, New York,Toronto,0.0,0
4542,ar, لندن,تورونتو,0.0,0
4542,he, לוס אנ,טורונטו,0.0,0
4542,ru, Лондон,Торонто,0.0,0
4543,en, New York,Toronto,0.0,0
4543,it, New York,Toronto,0.0,0
4543,es, Nueva York,Toronto,0.0,0
4543,fr, New York,Toronto,0.0,0
4543,ar, لندن,تورونتو,0.0,0
4543,he, לוס אנ,טורונטו,0.0,0
4543,ru, Лондон,Торонто,0.0,0
4544,en, London,Avilés,0.0,0
4544,it," Guadalajara, Jalisco, México",Avilés,0.0,0
4544,es, Buenos Aires,Avilés,0.0,0
4544,fr, Mexico,Avilés,0.0,0
4544,ar, سانتياغو دي كوبا,أفيليس,0.0,0
4544,he, לוס אנ,אבילס,0.0,0
4544,ru, Гильермо,Авилес,0.0,0
4546,en, Manila,Colón,0.0,0
4546,it, Manila,Colón,0.0,0
4546,es, Nueva York,Colón,0.0,0
4546,fr, Caracas,Colón,0.0,0
4546,ar, سانتياغو دي كوبا,كولون (كوبا),0.4,0
4546,ru, Лондон,Колон,0.0,0
4548,en, New York,Barquisimeto,0.0,0
4548,it, Madrid,Barquisimeto,0.0,0
4548,es, Nueva York,Barquisimeto,0.0,0
4548,fr, Madrid,Barquisimeto,0.0,0
4548,ar, نيويورك,باركيسيميتو,0.0,0
4548,he, לוס אנ,ברקיסימטו,0.0,0
4548,ru, Лондон,Баркисимето,0.0,0
4550,en, New York,Barquisimeto,0.0,0
4550,it, Caracas,Barquisimeto,0.0,0
4550,es, Nueva York,Barquisimeto,0.0,0
4550,fr, New York,Barquisimeto,0.0,0
4550,ar, نيويورك,باركيسيميتو,0.0,0
4550,he, לוס אנ,ברקיסימטו,0.0,0
4550,ru, Лондон,Баркисимето,0.0,0
4553,en," San Juan, Puerto Rico",Cartago,0.0,0
4553,it, Lima,Cartago,0.0,0
4553,es, Quito,Cartago,0.0,0
4553,fr, Lima,Cartago,0.0,0
4553,ar, نيويورك,كارتاغو، كوستاريكا,0.0,0
4553,he, לוס אנ,קרטגו,0.0,0
4553,ru, Лондон,Картаго,0.0,0
4557,en, Mexico City,Heredia,0.0,0
4557,it," Guadalajara, Jalisco, México",Heredia,0.0,0
4557,es, México,Heredia,0.0,0
4557,fr, Mexico,Heredia,0.0,0
4557,ar, نيويورك,إيريذيا,0.0,0
4557,he, לוס אנ,ארדיה,0.0,0
4557,ru, Лос-Анд,Эредия,0.0,0
4560,en, São Paulo,Heredia,0.0,0
4560,it, São Paulo,Heredia,0.0,0
4560,es, Nueva York,Heredia,0.0,0
4560,fr, New York,Heredia,0.0,0
4560,ar, لوس أنجلوس,إيريذيا,0.0,0
4560,he, לוס אנ,ארדיה,0.0,0
4560,ru, Лондон,Эредия,0.0,0
4561,en, New York,Limón,0.0,0
4561,it, New York,Limón,0.0,0
4561,es, Nueva York,Limón,0.0,0
4561,fr, New York,Puerto Limón,0.0,0
4561,ar, لندن,ليمون، كوستاريكا,0.0,0
4561,he, לוס אנ,לימון,0.0,0
4561,ru, Маршалл,Лимон,0.0,0
4564,en, San Jose,Cartago,0.0,0
4564,it, San Jose,Cartago,0.0,0
4564,es, San José,Cartago,0.0,0
4564,fr, Keylor Navas,Cartago,0.0,0
4564,ar, برشلونة,كارتاغو، كوستاريكا,0.0,0
4564,he, לוס אנ,קרטגו,0.0,0
4564,ru, Лондон,Картаго,0.0,0
4565,en, New York,Toronto,0.0,0
4565,it, New York,Toronto,0.0,0
4565,es, Nueva York,Toronto,0.0,0
4565,fr, New York,Toronto,0.0,0
4565,ar, نيويورك,تورونتو,0.0,0
4565,he, לוס אנ,טורונטו,0.0,0
4565,ru, Лондон,Торонто,0.0,0
4568,en, London,Toronto,0.0,0
4568,it, New York,Toronto,0.0,0
4568,es, Nueva York,Toronto,0.0,0
4568,fr, Londres,Toronto,0.0,0
4568,ar, لندن,تورونتو,0.0,0
4568,he, לוס אנ,טורונטו,0.0,0
4568,ru, Лондон,Торонто,0.0,0
4569,en, New York,Toronto,0.0,0
4569,it, New York,Toronto,0.0,0
4569,es, Nueva York,Toronto,0.0,0
4569,fr, New York,Toronto,0.0,0
4569,ar, نيويورك,تورونتو,0.0,0
4569,he, לוס אנ,טורונטו,0.0,0
4569,ru, Сидни,Торонто,0.0,0
4570,en, New York,Toronto,0.0,0
4570,it, New York,Toronto,0.0,0
4570,es, Nueva York,Toronto,0.0,0
4570,fr, New York,Toronto,0.0,0
4570,ar, نيويورك,تورونتو,0.0,0
4570,he, לוס אנ,טורונטו,0.0,0
4570,ru, Сидни,Торонто,0.0,0
4572,en, London,Toronto,0.0,0
4572,it, London,Toronto,0.0,0
4572,es, Londres,Toronto,0.0,0
4572,fr, Londres,Toronto,0.0,0
4572,ar, نيويورك,تورونتو,0.0,0
4572,he, לוס אנ,טורונטו,0.0,0
4572,ru, Лондон,Торонто,0.0,0
4575,en, London,Toronto,0.0,0
4575,it, London,Toronto,0.0,0
4575,es, Nueva York,Toronto,0.0,0
4575,fr, New York,Toronto,0.0,0
4575,ar, نيويورك,تورونتو,0.0,0
4575,he, לוס אנ,טורונטו,0.0,0
4575,ru, Лондон,Торонто,0.0,0
4576,en, London,Toronto,0.0,0
4576,it, London,Toronto,0.0,0
4576,es, Nueva York,Toronto,0.0,0
4576,fr, New York,Toronto,0.0,0
4576,ar, نيويورك,تورونتو,0.0,0
4576,he, לוס אנ,טורונטו,0.0,0
4576,ru, Лондон,Торонто,0.0,0
4580,en, New York,Toronto,0.0,0
4580,it, New York,Toronto,0.0,0
4580,es, Nueva York,Toronto,0.0,0
4580,fr, New York,Toronto,0.0,0
4580,ar, نيويورك,تورونتو,0.0,0
4580,he, לוס אנ,טורונטו,0.0,0
4580,ru, Лос-Анд,Торонто,0.0,0
4581,en, London,Toronto,0.0,0
4581,it, New York,Toronto,0.0,0
4581,es, Nueva York,Toronto,0.0,0
4581,fr, New York,Toronto,0.0,0
4581,ar, لندن,تورونتو,0.0,0
4581,he, לוס אנ,טורונטו,0.0,0
4581,ru, Лос-Анд,Торонто,0.0,0
4582,en, London,Toronto,0.0,0
4582,it, New York,Toronto,0.0,0
4582,es, Nueva York,Toronto,0.0,0
4582,fr, New York,Toronto,0.0,0
4582,ar, لندن,تورونتو,0.0,0
4582,he, לוס אנ,טורונטו,0.0,0
4582,ru, Лос-Анд,Торонто,0.0,0
4584,en, New York,Toronto,0.0,0
4584,it, New York,Toronto,0.0,0
4584,es, Nueva York,Toronto,0.0,0
4584,fr, New York,Toronto,0.0,0
4584,ar, لندن,تورونتو,0.0,0
4584,he, לוס אנ,טורונטו,0.0,0
4584,ru, Лондон,Торонто,0.0,0
4585,en, London,Toronto,0.0,0
4585,it, New York,Toronto,0.0,0
4585,es, Nueva York,Toronto,0.0,0
4585,fr, New York,Toronto,0.0,0
4585,ar, لندن,تورونتو,0.0,0
4585,he, לוס אנ,טורונטו,0.0,0
4585,ru, Лондон,Торонто,0.0,0
4592,en, New York,Toronto,0.0,0
4592,it, New York,Toronto,0.0,0
4592,es, Nueva York,Toronto,0.0,0
4592,fr, New York,Toronto,0.0,0
4592,ar, نيويورك,تورونتو,0.0,0
4592,he, לוס אנ,טורונטו,0.0,0
4592,ru, Лондон,Торонто,0.0,0
4593,en, New York,Toronto,0.0,0
4593,it, New York,Toronto,0.0,0
4593,es, Nueva York,Toronto,0.0,0
4593,fr, New York,Toronto,0.0,0
4593,ar, لندن,تورونتو,0.0,0
4593,he, לוס אנ,טורונטו,0.0,0
4593,ru, Лос-Анд,Торонто,0.0,0
4594,en, New York,Toronto,0.0,0
4594,it, New York,Toronto,0.0,0
4594,es, Nueva York,Toronto,0.0,0
4594,fr, New York,Toronto,0.0,0
4594,ar, لندن,تورونتو,0.0,0
4594,he, לוס אנ,טורונטו,0.0,0
4594,ru, Лос-Анд,Торонто,0.0,0
4596,en, New York,Toronto,0.0,0
4596,it, New York,Toronto,0.0,0
4596,es, Nueva York,Toronto,0.0,0
4596,fr, New York,Toronto,0.0,0
4596,ar, نيويورك,تورونتو,0.0,0
4596,he, לוס אנ,טורונטו,0.0,0
4596,ru, Лос-Анд,Торонто,0.0,0
4597,en, London,Limón,0.0,0
4597,it, New York,Limón,0.0,0
4597,es, Nueva York,Limón,0.0,0
4597,fr, New York,Puerto Limón,0.0,0
4597,ar, لندن,ليمون، كوستاريكا,0.0,0
4597,he, לוס אנ,לימון,0.0,0
4597,ru, Лондон,Лимон,0.0,0
4598,en, London,Limón,0.0,0
4598,it, New York,Limón,0.0,0
4598,es, Nueva York,Limón,0.0,0
4598,fr, New York,Puerto Limón,0.0,0
4598,ar, لندن,ليمون، كوستاريكا,0.0,0
4598,he, לוס אנ,לימון,0.0,0
4598,ru, Лондон,Лимон,0.0,0
4600,en, New York,Limón,0.0,0
4600,it, New York,Limón,0.0,0
4600,es, Nueva York,Limón,0.0,0
4600,fr, New York,Puerto Limón,0.0,0
4600,ar, موسكو,ليمون، كوستاريكا,0.0,0
4600,he, לוס אנ,לימון,0.0,0
4600,ru, Лондон,Лимон,0.0,0
4606,en, New York,Limón,0.0,0
4606,it, New York,Limón,0.0,0
4606,es, Nueva York,Limón,0.0,0
4606,fr, New York,Puerto Limón,0.0,0
4606,ar, لندن,ليمون، كوستاريكا,0.0,0
4606,he, לוס אנ,לימון,0.0,0
4606,ru, Лондон,Лимон,0.0,0
4607,en, Santiago,Limón,0.0,0
4607,it, Bogota,Limón,0.0,0
4607,es, Medellín,Limón,0.0,0
4607,fr, Santiago,Puerto Limón,0.0,0
4607,ar, نيويورك,ليمون، كوستاريكا,0.0,0
4607,he, לוס אנ,לימון,0.0,0
4607,ru, Лондон,Лимон,0.0,0
4609,en, New York,Cartago,0.0,0
4609,it, Buenos Aires,Cartago,0.0,0
4609,es, Santiago de Chile,Cartago,0.0,0
4609,fr, Lima,Cartago,0.0,0
4609,ar, نيويورك,كارتاغو، كوستاريكا,0.0,0
4609,he, לוס אנ,קרטגו,0.0,0
4609,ru, Лондон,Картаго,0.0,0
4610,en, New York,Cartago,0.0,0
4610,it, Buenos Aires,Cartago,0.0,0
4610,es, Santiago de Chile,Cartago,0.0,0
4610,fr, Lima,Cartago,0.0,0
4610,ar, نيويورك,كارتاغو، كوستاريكا,0.0,0
4610,he, לוס אנ,קרטגו,0.0,0
4610,ru, Лондон,Картаго,0.0,0
4611,en, Mexico City,Heredia,0.0,0
4611,it, Bogota,Heredia,0.0,0
4611,es, Medellín,Heredia,0.0,0
4611,fr, Bogota,Heredia,0.0,0
4611,ar, نيويورك,إيريذيا,0.0,0
4611,he, לוס אנ,ארדיה,0.0,0
4611,ru, Лос-Анд,Эредия,0.0,0
4612,en, Mexico City,Heredia,0.0,0
4612,it, Bogota,Heredia,0.0,0
4612,es, Medellín,Heredia,0.0,0
4612,fr, Bogota,Heredia,0.0,0
4612,ar, نيويورك,إيريذيا,0.0,0
4612,he, לוס אנ,ארדיה,0.0,0
4612,ru, Лос-Анд,Эредия,0.0,0
4613,en, New York,Limón,0.0,0
4613,it, New York,Limón,0.0,0
4613,es, Nueva York,Limón,0.0,0
4613,fr, New York,Puerto Limón,0.0,0
4613,ar, نيويورك,ليمون، كوستاريكا,0.0,0
4613,he, לוס אנ,לימון,0.0,0
4613,ru, Лондон,Лимон,0.0,0
4614,en, New York,Limón,0.0,0
4614,it, New York,Limón,0.0,0
4614,es, Nueva York,Limón,0.0,0
4614,fr, New York,Puerto Limón,0.0,0
4614,ar, نيويورك,ليمون، كوستاريكا,0.0,0
4614,he, לוס אנ,לימון,0.0,0
4614,ru, Лондон,Лимон,0.0,0
4615,en, New York,Heredia,0.0,0
4615,it, New York,Heredia,0.0,0
4615,es, Nueva York,Heredia,0.0,0
4615,fr, New York,Heredia,0.0,0
4615,ar, نيويورك,إيريذيا,0.0,0
4615,he, לוס אנ,ארדיה,0.0,0
4615,ru, Лондон,Эредия,0.0,0
4617,en, New York,Limón,0.0,0
4617,it, New York,Limón,0.0,0
4617,es, Nueva York,Limón,0.0,0
4617,fr, New York,Puerto Limón,0.0,0
4617,ar, لندن,ليمون، كوستاريكا,0.0,0
4617,he, לוס אנ,לימון,0.0,0
4617,ru, Лондон,Лимон,0.0,0
4618,en, New York,Limón,0.0,0
4618,it, New York,Limón,0.0,0
4618,es, Nueva York,Limón,0.0,0
4618,fr, New York,Puerto Limón,0.0,0
4618,ar, لندن,ليمون، كوستاريكا,0.0,0
4618,he, לוס אנ,לימון,0.0,0
4618,ru, Лондон,Лимон,0.0,0
4620,en, New York,Puntarenas,0.0,0
4620,it, New York,Puntarenas,0.0,0
4620,es, Nueva York,Puntarenas,0.0,0
4620,fr, New York,Puntarenas,0.0,0
4620,ar, نيويورك,بونتاريناس,0.0,0
4620,he, לוס אנ,פונטרנס,0.0,0
4620,ru, Лондон,Пунтаренас,0.0,0
4621,en," San José, Costa Rica",Heredia,0.0,0
4621,it, San José,Heredia,0.0,0
4621,es," San José, Costa Rica",Heredia,0.0,0
4621,fr, San José,Heredia,0.0,0
4621,ar, نيويورك,إيريذيا,0.0,0
4621,he, לוס אנ,ארדיה,0.0,0
4621,ru, Лос-Анд,Эредия,0.0,0
4623,en, Karachi,Jalandhar,0.0,0
4623,it, Karachi,Jalandhar,0.0,0
4623,es, Lahore,Jalandhar,0.0,0
4623,fr, Karachi,Jalandhar,0.0,0
4623,ar, القاهرة,جالاندهار,0.0,0
4623,he, לוס אנ,ג'לאנדהאר,0.0,0
4623,ru, Лондон,Джаландхар,0.0,0
4625,en, Dublin,Hamilton,0.0,0
4625,it, Belfast,Hamilton,0.0,0
4625,es, Belfast,Hamilton,0.0,0
4625,fr, Belfast,Hamilton,0.0,0
4625,ar, نيويورك,هاميلتون، جزر برمودا,0.0,0
4625,he, לוס אנ,המילטון,0.0,0
4625,ru, Лондон,Гамильтон,0.0,0
4627,en, Madrid,Castelló de la Plana,0.0,0
4627,it, Madrid,Castellón de la Plana,0.0,0
4627,es, México,Castellón de la Plana,0.0,0
4627,fr, Mexico,Castelló de la Plana,0.0,0
4627,ar, نيويورك,قسطلونة,0.0,0
4627,he, לוס אנ,קאסטיון דה לה פלאנה,0.0,0
4627,ru, Лондон,Кастельон-де-ла-Плана,0.0,0
4628,en, Karachi,Jalandhar,0.0,0
4628,it, Karachi,Jalandhar,0.0,0
4628,es, Nueva York,Jalandhar,0.0,0
4628,fr, Louisville,Jalandhar,0.0,0
4628,ar, لندن,جالاندهار,0.0,0
4628,he, לוס אנ,ג'לאנדהאר,0.0,0
4628,ru, Лондон,Джаландхар,0.0,0
4629,en, Budapest,Invercargill,0.0,0
4629,it, Budapest,Invercargill,0.0,0
4629,es, Budapest,Invercargill,0.0,0
4629,fr, Budapest,Invercargill,0.0,0
4629,ar, لندن,إنفركارجل,0.0,0
4629,he, לוס אנ,אינברקרגיל,0.0,0
4629,ru, Лондон,Инверкаргилл,0.0,0
4630,en, Mumbai,Jalandhar,0.0,0
4630,it, Bombay,Jalandhar,0.0,0
4630,es, Bombay,Jalandhar,0.0,0
4630,fr, Calcutta,Jalandhar,0.0,0
4630,ar, لندن,جالاندهار,0.0,0
4630,he, לוס אנ,ג'לאנדהאר,0.0,0
4630,ru, Лос-Анд,Джаландхар,0.0,0
4631,en, London,Jerash,0.0,0
4631,it, Ankara,Jerash,0.0,0
4631,es, Londres,Gerasa,0.0,0
4631,fr, Istanbul,Jerash,0.0,0
4631,ar, نيويورك,جرش,0.0,0
4631,he, לוס אנ,ג'רש,0.0,0
4631,ru, Лондон,Джараш,0.0,0
4632,en, Athens,Jerash,0.0,0
4632,it, Roma,Jerash,0.0,0
4632,es, Alejandría,Gerasa,0.0,0
4632,fr, Rome,Jerash,0.0,0
4632,ar, روما,جرش,0.0,0
4632,he, לוס אנ,ג'רש,0.0,0
4632,ru, Герасск,Джараш,0.0,0
4633,en, New York,Jalandhar,0.0,0
4633,it, New York,Jalandhar,0.0,0
4633,es, Nueva York,Jalandhar,0.0,0
4633,fr, New York,Jalandhar,0.0,0
4633,ar, لندن,جالاندهار,0.0,0
4633,he, לוס אנ,ג'לאנדהאר,0.0,0
4633,ru, Лондон,Джаландхар,0.0,0
4636,en, Barcelona,Castelló de la Plana,0.0,0
4636,it, Barcelona,Castellón de la Plana,0.0,0
4636,es, Valencia,Castellón de la Plana,0.0,0
4636,fr, Madrid,Castelló de la Plana,0.0,0
4636,ar, روما,قسطلونة,0.0,0
4636,he, לוס אנ,קאסטיון דה לה פלאנה,0.0,0
4636,ru, Лондон,Кастельон-де-ла-Плана,0.0,0
4637,en, London,Toronto,0.0,0
4637,it, New York,Toronto,0.0,0
4637,es, Nueva York,Toronto,0.0,0
4637,fr, New York,Toronto,0.0,0
4637,ar, لندن,تورونتو,0.0,0
4637,he, לוס אנ,טורונטו,0.0,0
4637,ru, Лондон,Торонто,0.0,0
4639,en, New York,Toronto,0.0,0
4639,it, New York,Toronto,0.0,0
4639,es, Nueva York,Toronto,0.0,0
4639,fr, New York,Toronto,0.0,0
4639,ar, نيويورك,تورونتو,0.0,0
4639,he, לוס אנ,טורונטו,0.0,0
4639,ru, Лондон,Торонто,0.0,0
4640,en, New York,Toronto,0.0,0
4640,it, New York,Toronto,0.0,0
4640,es, Nueva York,Toronto,0.0,0
4640,fr, New York,Toronto,0.0,0
4640,ar, نيويورك,تورونتو,0.0,0
4640,he, לוס אנ,טורונטו,0.0,0
4640,ru, Лондон,Торонто,0.0,0
4643,en, Toronto,Toronto,1.0,1
4643,it, Toronto,Toronto,1.0,1
4643,es, Toronto,Toronto,1.0,1
4643,fr, Toronto,Toronto,1.0,1
4643,ar, لندن,تورونتو,0.0,0
4643,he, לוס אנ,טורונטו,0.0,0
4643,ru, Москва,Торонто,0.0,0
4644,en, Toronto,Toronto,1.0,1
4644,it, Toronto,Toronto,1.0,1
4644,es, Toronto,Toronto,1.0,1
4644,fr, Toronto,Toronto,1.0,1
4644,ar, لندن,تورونتو,0.0,0
4644,he, לוס אנ,טורונטו,0.0,0
4644,ru, Москва,Торонто,0.0,0
4645,en, New York,Toronto,0.0,0
4645,it, New York,Toronto,0.0,0
4645,es, Nueva York,Toronto,0.0,0
4645,fr, New York,Toronto,0.0,0
4645,ar, نيويورك,تورونتو,0.0,0
4645,he, לוס אנ,טורונטו,0.0,0
4645,ru, Лондон,Торонто,0.0,0
4646,en, New York,Toronto,0.0,0
4646,it, New York,Toronto,0.0,0
4646,es, Nueva York,Toronto,0.0,0
4646,fr, New York,Toronto,0.0,0
4646,ar, نيويورك,تورونتو,0.0,0
4646,he, לוס אנ,טורונטו,0.0,0
4646,ru, Лондон,Торонто,0.0,0
4647,en, New York,Toronto,0.0,0
4647,it, New York,Toronto,0.0,0
4647,es, Nueva York,Toronto,0.0,0
4647,fr, New York,Toronto,0.0,0
4647,ar, لندن,تورونتو,0.0,0
4647,he, לוס אנ,טורונטו,0.0,0
4647,ru, Лондон,Торонто,0.0,0
4649,en, New York,Toronto,0.0,0
4649,it, New York,Toronto,0.0,0
4649,es, Nueva York,Toronto,0.0,0
4649,fr, New York,Toronto,0.0,0
4649,ar, لندن,تورونتو,0.0,0
4649,he, לוס אנ,טורונטו,0.0,0
4649,ru, Лондон,Торонто,0.0,0
4651,en, New York,Toronto,0.0,0
4651,it, New York,Toronto,0.0,0
4651,es, Nueva York,Toronto,0.0,0
4651,fr, New York,Toronto,0.0,0
4651,ar, نيويورك,تورونتو,0.0,0
4651,he, לוס אנ,טורונטו,0.0,0
4651,ru, Лондон,Торонто,0.0,0
4652,en, New York,Toronto,0.0,0
4652,it, New York,Toronto,0.0,0
4652,es, Nueva York,Toronto,0.0,0
4652,fr, New York,Toronto,0.0,0
4652,ar, نيويورك,تورونتو,0.0,0
4652,he, לוס אנ,טורונטו,0.0,0
4652,ru, Лондон,Торонто,0.0,0
4653,en, London,Toronto,0.0,0
4653,it, New York,Toronto,0.0,0
4653,es, Londres,Toronto,0.0,0
4653,fr, Londres,Toronto,0.0,0
4653,ar, نيويورك,تورونتو,0.0,0
4653,he, לוס אנ,טורונטו,0.0,0
4653,ru, Лондон,Торонто,0.0,0
4654,en, London,Toronto,0.0,0
4654,it, New York,Toronto,0.0,0
4654,es, Londres,Toronto,0.0,0
4654,fr, Londres,Toronto,0.0,0
4654,ar, نيويورك,تورونتو,0.0,0
4654,he, לוס אנ,טורונטו,0.0,0
4654,ru, Лондон,Торонто,0.0,0
4655,en, New York,Toronto,0.0,0
4655,it, New York,Toronto,0.0,0
4655,es, Nueva York,Toronto,0.0,0
4655,fr, New York,Toronto,0.0,0
4655,ar, نيويورك,تورونتو,0.0,0
4655,he, לוס אנ,טורונטו,0.0,0
4655,ru, Соломон,Торонто,0.0,0
4657,en, New York,Toronto,0.0,0
4657,it, New York,Toronto,0.0,0
4657,es, Nueva York,Toronto,0.0,0
4657,fr, Chicago,Toronto,0.0,0
4657,ar, لندن,تورونتو,0.0,0
4657,he, לוס אנ,טורונטו,0.0,0
4657,ru, Лондон,Торонто,0.0,0
4659,en, New York,Toronto,0.0,0
4659,it, New York,Toronto,0.0,0
4659,es, Nueva York,Toronto,0.0,0
4659,fr, New York,Toronto,0.0,0
4659,ar, نيويورك,تورونتو,0.0,0
4659,he, לוס אנ,טורונטו,0.0,0
4659,ru, Лондон,Торонто,0.0,0
4660,en, New York,Toronto,0.0,0
4660,it, New York,Toronto,0.0,0
4660,es, Nueva York,Toronto,0.0,0
4660,fr, New York,Toronto,0.0,0
4660,ar, نيويورك,تورونتو,0.0,0
4660,he, לוס אנ,טורונטו,0.0,0
4660,ru, Лондон,Торонто,0.0,0
4661,en, New York,Toronto,0.0,0
4661,it, New York,Toronto,0.0,0
4661,es, Nueva York,Toronto,0.0,0
4661,fr, New York,Toronto,0.0,0
4661,ar, نيويورك,تورونتو,0.0,0
4661,he, לוס אנ,טורונטו,0.0,0
4661,ru, Лондон,Торонто,0.0,0
4663,en, New York,Toronto,0.0,0
4663,it, New York,Toronto,0.0,0
4663,es, Nueva York,Toronto,0.0,0
4663,fr, New York,Toronto,0.0,0
4663,ar, لندن,تورونتو,0.0,0
4663,he, לוס אנ,טורונטו,0.0,0
4663,ru, Лондон,Торонто,0.0,0
4664,en, New York,Toronto,0.0,0
4664,it, New York,Toronto,0.0,0
4664,es, Nueva York,Toronto,0.0,0
4664,fr, New York,Toronto,0.0,0
4664,ar, لندن,تورونتو,0.0,0
4664,he, לוס אנ,טורונטו,0.0,0
4664,ru, Лондон,Торонто,0.0,0
4665,en, London,Al-Karak,0.0,0
4665,it, Riyadh,Al-Karak,0.0,0
4665,es, Bagdad,Al Karak,0.0,0
4665,fr, Bagdad,Al-Karak,0.0,0
4665,ar, فاس,الكرك,0.0,0
4665,he, לוס אנ,כרכ,0.0,0
4665,ru, Мир-М,Эль-Карак,0.0,0
4667,en, New York,Toronto,0.0,0
4667,it, New York,Toronto,0.0,0
4667,es, Nueva York,Toronto,0.0,0
4667,fr, New York,Toronto,0.0,0
4667,ar, لندن,تورونتو,0.0,0
4667,he, לוס אנ,טורונטו,0.0,0
4667,ru, Лос-Анд,Торонто,0.0,0
4670,en, New York,Toronto,0.0,0
4670,it, New York,Toronto,0.0,0
4670,es, Nueva York,Toronto,0.0,0
4670,fr, New York,Toronto,0.0,0
4670,ar, لندن,تورونتو,0.0,0
4670,he, לוס אנ,טורונטו,0.0,0
4670,ru, Лондон,Торонто,0.0,0
4673,en, New York,Toronto,0.0,0
4673,it, New York,Toronto,0.0,0
4673,es, Nueva York,Toronto,0.0,0
4673,fr, New York,Toronto,0.0,0
4673,ar, لندن,تورونتو,0.0,0
4673,he, לוס אנ,טורונטו,0.0,0
4673,ru, Лондон,Торонто,0.0,0
4675,en, Madrid,Castelló de la Plana,0.0,0
4675,it, Madrid,Castellón de la Plana,0.0,0
4675,es, Madrid,Castellón de la Plana,0.0,0
4675,fr, Madrid,Castelló de la Plana,0.0,0
4675,ar, نيويورك,قسطلونة,0.0,0
4675,he, לוס אנ,קאסטיון דה לה פלאנה,0.0,0
4675,ru, Лос-Анд,Кастельон-де-ла-Плана,0.0,0
4677,en, New York,Toronto,0.0,0
4677,it, New York,Toronto,0.0,0
4677,es, Nueva York,Toronto,0.0,0
4677,fr, New York,Toronto,0.0,0
4677,ar, نيويورك,تورونتو,0.0,0
4677,he, לוס אנ,טורונטו,0.0,0
4677,ru, Лондон,Торонто,0.0,0
4678,en, Los Angeles,Toronto,0.0,0
4678,it, Los Angeles,Toronto,0.0,0
4678,es, Nueva York,Toronto,0.0,0
4678,fr, Los Angeles,Toronto,0.0,0
4678,ar, نيويورك,تورونتو,0.0,0
4678,he, לוס אנ,טורונטו,0.0,0
4678,ru, Лондон,Торонто,0.0,0
4679,en, Los Angeles,Toronto,0.0,0
4679,it, Los Angeles,Toronto,0.0,0
4679,es, Nueva York,Toronto,0.0,0
4679,fr, Los Angeles,Toronto,0.0,0
4679,ar, نيويورك,تورونتو,0.0,0
4679,he, לוס אנ,טורונטו,0.0,0
4679,ru, Лондон,Торонто,0.0,0
4681,en, Amsterdam,Toronto,0.0,0
4681,it, Amsterdam,Toronto,0.0,0
4681,es, Amberes,Toronto,0.0,0
4681,fr, Bruxelles,Toronto,0.0,0
4681,ar, نيويورك,تورونتو,0.0,0
4681,he, לוס אנ,טורונטו,0.0,0
4681,ru, Лос-Анд,Торонто,0.0,0
4685,en, New York,Toronto,0.0,0
4685,it, New York,Toronto,0.0,0
4685,es, Nueva York,Toronto,0.0,0
4685,fr, New York,Toronto,0.0,0
4685,ar, نيويورك,تورونتو,0.0,0
4685,he, לוס אנ,טורונטו,0.0,0
4685,ru, Лос-Анд,Торонто,0.0,0
4686,en, New York,Toronto,0.0,0
4686,it, New York,Toronto,0.0,0
4686,es, Nueva York,Toronto,0.0,0
4686,fr, New York,Toronto,0.0,0
4686,ar, نيويورك,تورونتو,0.0,0
4686,he, לוס אנ,טורונטו,0.0,0
4686,ru, Лондон,Торонто,0.0,0
4687,en, New York,Toronto,0.0,0
4687,it, New York,Toronto,0.0,0
4687,es, Nueva York,Toronto,0.0,0
4687,fr, New York,Toronto,0.0,0
4687,ar, نيويورك,تورونتو,0.0,0
4687,he, לוס אנ,טורונטו,0.0,0
4687,ru, Лондон,Торонто,0.0,0
4688,en, New York,Toronto,0.0,0
4688,it, New York,Toronto,0.0,0
4688,es, Nueva York,Toronto,0.0,0
4688,fr, New York,Toronto,0.0,0
4688,ar, نيويورك,تورونتو,0.0,0
4688,he, לוס אנ,טורונטו,0.0,0
4688,ru, Лондон,Торонто,0.0,0
4689,en, New York,Toronto,0.0,0
4689,it, New York,Toronto,0.0,0
4689,es, Nueva York,Toronto,0.0,0
4689,fr, New York,Toronto,0.0,0
4689,ar, نيويورك,تورونتو,0.0,0
4689,he, לוס אנ,טורונטו,0.0,0
4689,ru, Лондон,Торонто,0.0,0
4692,en, Madrid,Castelló de la Plana,0.0,0
4692,it, Madrid,Castellón de la Plana,0.0,0
4692,es, Madrid,Castellón de la Plana,0.0,0
4692,fr, Madrid,Castelló de la Plana,0.0,0
4692,ar, نيويورك,قسطلونة,0.0,0
4692,he, לוס אנ,קאסטיון דה לה פלאנה,0.0,0
4692,ru, Лос-Анд,Кастельон-де-ла-Плана,0.0,0
4694,en, New York,Toronto,0.0,0
4694,it, New York,Toronto,0.0,0
4694,es, Nueva York,Toronto,0.0,0
4694,fr, New York,Toronto,0.0,0
4694,ar, نيويورك,تورونتو,0.0,0
4694,he, לוס אנ,טורונטו,0.0,0
4694,ru, Лондон,Торонто,0.0,0
